2018-09-21 15:15:28,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=17389315-69b3-46c8-87e3-33af2a5d98ce
2018-09-21 18:04:48,114 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:04:48,128 [20] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:04:48,136 [20] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:04:48,142 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:04:48,172 [20] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=a6de2264-4569-4134-bfdc-117a4cd7a979
2018-09-21 18:04:48,197 [20] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:04:48,206 [20] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:04:48,220 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=692e096d-328a-4d74-88b7-b22d065b9545
2018-09-21 18:04:48,227 [20] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:04:48,230 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=5, reason=ManagedDisconnect, detail=), serverId=692e096d-328a-4d74-88b7-b22d065b9545
2018-09-21 18:04:48,238 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=692e096d-328a-4d74-88b7-b22d065b9545
2018-09-21 18:04:48,244 [20] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:04:48,259 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:04:48,265 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:04:48,273 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID a6de2264-4569-4134-bfdc-117a4cd7a979, Hostname localhost, IPv6Address 
2018-09-21 18:04:48,298 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=a6de2264-4569-4134-bfdc-117a4cd7a979
2018-09-21 18:05:21,968 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=a6de2264-4569-4134-bfdc-117a4cd7a979
2018-09-21 18:05:21,975 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:05:21,978 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=6, reason=ManagedDisconnect, detail=), serverId=a6de2264-4569-4134-bfdc-117a4cd7a979
2018-09-21 18:05:22,010 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=a6de2264-4569-4134-bfdc-117a4cd7a979
2018-09-21 18:05:22,016 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:05:27,982 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=2a1c84f1-264b-4714-9fc6-3cc85b765051
2018-09-21 18:05:28,004 [1] ERROR Photon.Hive.Plugin.PluginManager - System.TypeInitializationException: The type initializer for 'Photon.Hive.Configuration.PluginSettings' threw an exception. ---> System.Configuration.ConfigurationErrorsException: Unrecognized element 'plugin'. (D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer\bin\Photon.LoadBalancing.dll.config line 271)
   at System.Configuration.BaseConfigurationRecord.EvaluateOne(String[] keys, SectionInput input, Boolean isTrusted, FactoryRecord factoryRecord, SectionRecord sectionRecord, Object parentResult)
   at System.Configuration.BaseConfigurationRecord.Evaluate(FactoryRecord factoryRecord, SectionRecord sectionRecord, Object parentResult, Boolean getLkg, Boolean getRuntimeObject, Object& result, Object& resultRuntimeObject)
   at System.Configuration.BaseConfigurationRecord.GetSectionRecursive(String configKey, Boolean getLkg, Boolean checkPermission, Boolean getRuntimeObject, Boolean requestIsHere, Object& result, Object& resultRuntimeObject)
   at System.Configuration.BaseConfigurationRecord.GetSectionRecursive(String configKey, Boolean getLkg, Boolean checkPermission, Boolean getRuntimeObject, Boolean requestIsHere, Object& result, Object& resultRuntimeObject)
   at System.Configuration.BaseConfigurationRecord.GetSectionRecursive(String configKey, Boolean getLkg, Boolean checkPermission, Boolean getRuntimeObject, Boolean requestIsHere, Object& result, Object& resultRuntimeObject)
   at System.Configuration.BaseConfigurationRecord.GetSection(String configKey)
   at System.Configuration.ConfigurationManager.GetSection(String sectionName)
   at Photon.Hive.Configuration.PluginSettings..cctor() in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Configuration\PluginSettings.cs:line 23
   --- End of inner exception stack trace ---
   at Photon.Hive.Configuration.PluginSettings.get_Default()
   at Photon.Hive.Plugin.PluginManager..ctor(String basePath) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 127
2018-09-21 18:05:28,377 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:05:28,383 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:05:28,393 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:05:28,406 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:05:28,412 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:05:28,418 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:05:28,425 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:05:28,431 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:05:28,437 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:05:28,444 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:05:28,450 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:05:28,456 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:05:28,464 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:05:28,471 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:05:28,480 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:05:28,492 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:05:28,502 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:05:28,520 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:05:28,535 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:05:28,544 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:05:28,551 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:05:28,594 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=2a1c84f1-264b-4714-9fc6-3cc85b765051
2018-09-21 18:05:28,619 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:05:28,630 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:05:29,397 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:05:29,403 [10] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:05:29,411 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 2a1c84f1-264b-4714-9fc6-3cc85b765051, Hostname localhost, IPv6Address 
2018-09-21 18:05:29,473 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=2a1c84f1-264b-4714-9fc6-3cc85b765051
2018-09-21 18:05:34,673 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 35
2018-09-21 18:05:34,686 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-09-21 18:05:34,824 [11] ERROR Photon.Hive.HiveHostGame - Game 1ff47e81-7d41-4290-bb79-e4a84aecceb3 is created with ErrorPlugin. message:PluginManager initialization failed.
2018-09-21 18:05:34,858 [20] WARN  Photon.Hive.HiveHostGame - Game '1ff47e81-7d41-4290-bb79-e4a84aecceb3' userId '4ccefb0c-5687-47c6-97e1-2d7cb8c3dec1-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got ErrorPlugin with message:'PluginManager initialization failed.' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 4:05:34 PM in Room , IP 127.0.0.1:0, 
2018-09-21 18:06:00,796 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-09-21 18:06:00,806 [18] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-09-21 18:06:16,928 [24] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=1eee8f4c-d58c-44c4-b54f-b82972c5a013
2018-09-21 18:06:16,955 [24] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=WebHooksPlugin1.2
2018-09-21 18:06:16,991 [24] ERROR Photon.Hive.Plugin.PluginManager - Got Exception during either loading of assembly D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\CardGamePlugins.dll or type CardGamePlugins.PluginFactory.
Exception System.IO.FileNotFoundException: The system cannot find the file specified. (Exception from HRESULT: 0x80070002)
   at System.Reflection.RuntimeAssembly.nLoadFile(String path, Evidence evidence)
   at System.Reflection.Assembly.LoadFile(String path)
   at Photon.Hive.Plugin.PluginManager.SetupPluginManager(String path, String typeName, Dictionary`2 config) in d:\dev\photon-socketserver-sdk_cloud\src-server\Hive\PhotonHive\Plugin\PluginManager.cs:line 296
2018-09-21 18:06:17,431 [24] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:06:17,443 [24] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:06:17,459 [24] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:06:17,482 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:06:17,496 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:06:17,507 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:06:17,521 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:06:17,534 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:06:17,546 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:06:17,556 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:06:17,566 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:06:17,577 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:06:17,590 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:06:17,601 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:06:17,613 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:06:17,622 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:06:17,631 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:06:17,646 [24] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:06:17,663 [24] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:06:17,676 [24] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:06:17,686 [24] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:06:17,699 [24] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=1eee8f4c-d58c-44c4-b54f-b82972c5a013
2018-09-21 18:06:17,722 [24] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
